RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28
9,0,California,state,,187986.83492898985,188618.71479171992,189471.90733579788,191323.93395205776,193476.63590214797,195799.39505283907,198252.39462235593,200813.45570499622,203380.46005592294,205814.8130594192,208212.189187507,210558.4896884403,212543.34444263764,214505.95793279065,216715.0412804064,219461.7366455541,222214.1185525653,224714.42981519667,227055.28567345973,229310.73527873252,231499.86043026077,233546.7395706585,235469.65399915123,237267.8274369971,238720.6809480927,240206.0413611344,241944.61825584256,244290.56925377084,247029.740867549,250068.8662921195,253584.79248724514,257369.58487337912,261193.33673206987,264821.9783111196,268377.06860240013,271882.7390023678,274980.3961873375,277868.3800833108,280927.4913818656,284483.2819762281,288432.2263726908,292084.87722647074,295941.1888896657,300002.70576828474,304514.5495483316,308909.41027459194,313144.212238755,317239.2951911888,321478.69563152775,326253.5024119246,331699.70246784756,337951.8134610478,345150.59424463124,353184.53784455796,361398.1894444693,369236.90610653587,376660.44664913806,383790.1582964422,390058.3955358195,396114.3936097867,401503.859439245,407345.2125312763,413485.4170981499,420409.0377070676,427143.8118156625,433371.58714991616,439330.0757721485,445374.196679157,451446.0610659413,457405.95047437004,462240.75239708595,466520.4445756496,470086.1564094776,473257.5211370418,476278.2766347535,478990.44532826886,481685.508705851,483549.5620734535,484241.7368416333,484247.85287784116,483210.1433174233,482027.5848224217,480766.6761386087,479672.6992739217,478769.7616685036,477710.5357155951,476195.1655884837,474252.52815104317,471222.4055748214,467732.79687030613,463266.717095928,458609.6207281328,453375.7463984981,447883.2411402962,442362.0831346188,436443.51503767614,430549.9823077167,423593.78288610413,415284.17242300394,405543.6047334645,395175.3741045872,385106.6117028219,374909.04477241304,365091.72278685536,356021.7129388887,348178.4357077603,340574.5797168977,333278.8958797042,326459.050388792,321492.5921872248,317379.1474778775,313513.9041198977,309768.3553008508,306494.9998049343,304067.48507897696,302038.6017013335,300449.392950625,299602.23251964647,300436.8261461366,302347.106687223,304287.28529133805,305097.83177897317,306133.4495692549,307423.3268773974,308843.5546988724,308778.49816689646,307639.4265679839,305693.7246095589,303708.49659558525,301578.6137815699,299692.00645230134,298348.24923456326,297301.89762876043,296299.43999421975,294822.6807513658,293250.819082638,290889.2673481127,288988.5725656833,287333.4672646275,285528.1672023126,283373.1966925668,281072.4181030444,279936.3546833018,279195.93732473796,278814.26427911926,278259.5759294971,277636.14989755786,277210.43334844994,277404.1471262415,278500.50945958256,280090.4332170189,282604.4331258193,285999.54998909874,290332.24360206793,295076.51717983675,300126.02962009906,304909.1897520108,309142.0751325669,312778.150220553,317058.45292775944,322905.40782466484,329980.7374148636,337068.2874810076,343847.36131983914,350490.78103573946,357052.18190712744,362555.91780860815,366989.2703046724,370198.0374286947,372850.8963998791,375263.5212356772,378205.85796878627,381345.6369639214,383931.2971304033,385631.41429455945,387121.99361839704,389582.87903562863,392704.588334604,396203.0355853204,399433.2538287836,402305.1644869224,404732.4787447692,406719.20247289765,408642.121807054,410816.3732171838,413044.52955209307,414800.30893842503,415977.00323403045,416983.4760757725,418224.1299618336,419259.59337122506,420204.05369546934,423333.0213168406,428596.82762926817,434576.2291569519,439094.0972892044,442090.9915338519,444739.2697448947,445707.8449814732,445402.94937470957,443939.2760215088,443606.5469092962,444662.49762329384,447211.3485180289,452033.13897510566,458378.3398677418,465269.5887727835,470897.48798633966,475023.78138114925,478560.14369234367,480281.80355886114,481769.8628799456,483336.64014541806,486743.80518346356,490522.0092012111,494962.4957379156,499976.701136891,505506.7961561925,510547.85863107006,514694.2613404395,518487.84539250936,521575.7384689387,524385.0120986762,527398.8920824361,530799.3648337835,534416.4310241552,536974.2693732866,538472.9675138165,538005.5547430925,536398.3525687918,534577.397824755,533532.2630434098,532906.5887792114,532520.7579590449,532926.2105656161,534621.928084569,537213.8954118675,540269.2684044807,543595.9541003843,547043.6773022768,549859.6252884,552124.2146520844,554306.0401359905,556320.7178182816,556575.1712971153,555369.7245989442,555214.167344301,558455.9368011554,565652.7871395667,574894.0407171085,585654.9951528083,596388.6686059836,605301.7576065141,612927.6659798637,619836.1083103766,628880.1772585852,639709.900290466,651337.4238236145,661846.628542099,669117.4762963596,674047.7514192025,678449.2280668941,684252.6681501899,691406.9955660469,701384.5084000672,714187.855699868,729626.6339594271,743666.3259306679,754249.1935017196,759875.9246137873,760183.4319465937,755544.7271904532,748125.79634714,741446.9451371407,736198.3020864233,731699.2742173126,724699.7397495336,717503.659613948,712210.2437658604,711627.1479539378,714596.9952849861,719797.8152922806,726808.564079079,734741.517746443,742322.2863778071,748486.3619405773,752897.4229240986,755705.8336755963,756238.0797213897,756085.0637594332,757569.2317671077,761435.0462702882,765929.478883725,768404.8857078777,770403.8979664141,772175.3448224379,774475.0717768305,776068.195167791,777844.2456015521,779640.9633453643,779805.8331100345,778414.49495267,774957.8801575862,771639.6781656096,767720.0691542333,763929.4741934139,761056.8675145451,759110.6623371276,758686.1795526162,759439.4377204474,761111.8214847959,763410.0616093626,764681.4605729637,765036.019732249
54,1,Texas,state,,112895.97675961301,112957.32734959247,112987.08334687194,113134.76500002063,113230.40595456307,113337.6427474512,113408.11391238653,113616.59530946291,113889.98787696751,114182.9332683112,114520.97437035979,114896.45690933654,115120.63702848199,115086.76318544497,114862.43867933999,114731.01334032054,114775.14032885863,114908.94317565468,115066.12084989015,115207.3024604167,115355.78654182563,115511.09764539101,115624.57376232964,115716.24922343002,115747.52958419923,115834.24503878986,116051.54166165402,116433.66840269258,116883.8585909045,117388.23557653336,117900.92931134706,118442.72067888755,118920.22559476532,119330.00058882312,119678.77447845573,119975.94126898039,120203.80186249486,120354.19435542758,120524.19141077052,120723.59948136966,120949.83517635478,121177.82595116866,121402.64287479495,121663.99838305872,121901.05885954265,122142.46298945234,122316.73822106518,122464.2694183885,122833.43031588999,123664.41040088398,124979.85124626174,126285.25053580455,127363.97859499809,128056.33957762516,128703.53698349913,129292.22635436039,129956.93744826938,130575.39635318214,131128.66629029435,131612.1980319076,132127.18185528892,132560.45589047033,132946.5286212444,133286.82696383874,133656.97249733165,134061.48672643385,134419.45719346378,134754.50970354385,135089.9470674932,135361.81935093398,135679.55181229836,135938.30045837502,136150.6360437862,136364.79868023316,136625.09451530696,137042.43901326848,137613.334966469,138246.1617998661,138877.22625093616,139437.74668863567,140033.82766620166,140770.21014524493,141475.429685728,142174.9893489814,142544.249273229,142689.59722115032,142671.4130574139,142892.43379829868,143296.65572939263,143822.23326194295,144291.2576351974,144789.75978466016,145281.01540328868,145733.38779293,146110.32835315246,146458.02852387135,146317.49041312517,145911.10514643442,145312.7432787911,144998.7416633122,144773.72778626147,144571.93524188327,144405.09118539616,144049.48730508867,143534.96611373048,142922.94764936753,142322.5174114603,141767.29768136394,141262.14582752783,140996.85953179153,140888.00574625723,140871.20999882012,140871.02115227046,140846.51996589082,140857.57909803337,140739.66225112564,140584.07323043988,140377.49444991862,140420.8183954252,140547.55563550218,140609.12737832917,140595.34797089544,140620.71839240065,140798.0405185834,141002.8187127579,141049.1244751443,140799.14725528416,140316.33660748936,139744.44644301714,139169.01893995478,138572.07374419706,138053.5588754235,137602.9894655997,137128.93486163882,136663.08516534913,136212.30706332877,135855.312430598,135491.47640407018,135289.55075755258,135170.76372646503,135128.25497701074,135014.2923347672,134801.2784095046,134552.46659695302,134438.53144376466,134595.080085566,134874.126106762,135154.8275377527,135468.15038578652,135909.64814266507,136410.0211489113,136783.64198810907,137103.9739709227,137423.229791883,137791.6943434559,138161.5188112953,138677.81171037632,139333.90798798602,140111.46272980017,140849.64533482285,141692.15887782827,142697.50000074014,143662.32605319304,144597.68972587603,145327.7536266637,146160.18837406763,146922.69159115656,147778.10663324755,148782.7500749271,149916.78596308746,151060.8305285582,152055.29925304055,153062.6723160541,154085.43801893864,155250.16933256938,156297.56057021246,157221.02408559312,157875.75618610112,158703.20880841746,159671.2986790389,160882.76503402696,162138.25978126054,163365.67701512936,164514.29424843306,165613.24467803957,166707.90191762685,167846.05253563152,169033.43944276325,170244.17121761074,171464.10816749584,172538.43314724867,173652.6438607603,174845.78906212864,176090.40869020575,177008.20513348366,177881.4848341595,178724.2250787917,179728.77154363118,180566.16539291595,181380.39446296988,182311.37001915884,183337.99911358696,184493.05525792253,185602.95568331835,186694.97017084123,187669.95338769813,188709.65057560286,189860.55813975827,190896.8794385993,191830.91042716193,192553.87625253716,193320.30122883734,194098.5223588102,195026.62783177695,196048.69083379686,197183.45911425297,198308.7475256303,199332.6436949457,200531.96531742602,201654.09705333164,202824.3697944868,203713.12275383514,204729.0202723431,205642.9330849479,206544.73216968068,207232.5086227397,208012.42397641213,208879.6266676161,209738.82333830593,210496.0315334024,211151.13103440686,211704.3925906189,212201.53982350594,212683.82751220537,213195.5362669141,213808.87845566287,214479.09115940964,215376.2983123751,216438.62612756088,217595.3568401086,218769.7205360355,219905.84790060786,221013.8710744211,221812.64732722263,222097.86819404838,222268.58421412142,222935.9297403258,224385.5982086603,226573.9857836089,229043.82383865374,231860.5910145197,234589.6473809254,237454.62043669602,240506.3108609673,243961.47260910444,247795.90010751586,252184.014087448,256879.0311812898,261186.28860584498,264469.63904837664,266869.84666876844,269359.63869945024,272583.23662323033,276288.6670409599,281163.68370820506,286616.0434448987,292781.368541956,298763.12867954787,304261.3306489683,309060.31593419384,311978.326573072,312894.3656045356,312219.05211766536,311253.47778720054,310234.9529176356,308926.213876505,307199.417167281,305557.3256963733,304461.32757465396,304083.11980794615,304409.9001088603,305257.77343656664,306021.360732928,306613.9133741276,306652.682580027,306417.3745677779,305917.98956122395,305301.1458862994,305098.43698850967,305363.6162105026,306249.9197323974,307119.62503015593,307456.02648293343,307220.89397861814,306651.81950211705,306230.4512180295,305967.5489194754,305705.85716846434,305331.6248520385,305055.86195440666,304878.5372922994,304702.91139759176,303977.55847888533,302920.8451820626,301672.2247665671,300489.41371736355,299434.7382757731,298607.0640026911,298097.4724172835,297730.5931902914,297577.209135423,297590.2410636504,297612.0267629559,297592.0535097656
14,2,Florida,state,,107549.75910454872,107782.72189424513,108065.11923228724,108639.16038648035,109258.20191178574,109889.82371510948,110524.44913710194,111170.78258922575,111840.71180881998,112524.6049959304,113235.2829382675,113968.28659379309,114638.52454774147,115304.40667072176,116000.49752670567,116822.74918792234,117723.36275367854,118663.4581169124,119674.08798966976,120745.2878027887,121855.81459662062,122969.38863766415,124037.34893837915,125084.75082333786,126030.4381295992,126905.21082705737,127760.47938597528,128722.81448530433,129778.68649961986,130882.65569575918,132006.60027741748,133207.76722133395,134396.12344692156,135582.9213444354,136710.36458310162,137931.83187371248,139135.97390990457,140373.40013842055,141642.32948595544,143056.1015443164,144549.4278817833,146031.14615438486,147498.09435670433,148997.99214152197,150555.07476178315,152132.57427873745,153680.08353222595,155160.7001532783,156580.17379577717,157985.86173953555,159525.94224051456,161282.0475768649,163337.95888887884,165670.09721300087,168260.97952202425,171114.19651880208,174011.4603117655,176794.77695327866,179405.3352465979,182065.483043854,184797.04887022622,187718.05585125092,190993.10800018124,194853.08149688676,199160.21895499344,203829.3581494817,208812.0505893736,213961.9144137879,219009.41572572044,223658.07735796456,227956.04318042294,231983.23613628268,235705.6683425502,239159.26323277745,242748.32905834788,246744.16325554936,250576.1974571862,253784.48912298467,255986.062123848,257431.25193297063,258036.76122606112,258009.39249873927,257622.7178652018,256849.31925246122,255870.8228440558,254813.12868271768,253597.80624555366,252194.38944170403,250366.9540754298,248082.98740039443,245331.5790097326,242290.67386771183,239177.43992094466,235993.32262521973,232663.9642442376,229287.43785970984,225619.09008688803,221998.53997827673,218131.82327123499,214366.5880492078,210321.41237574688,206387.4909562325,202365.24331215644,198183.39446800892,193930.526674047,189628.85207324778,185399.22966592442,181355.27738126586,177551.7898079985,174172.11957458276,170994.88622628254,167831.31301082892,164770.80543893095,161859.47919783674,159368.44657771464,157073.37613300592,154972.11035682098,153194.41191223144,152009.15188616153,151108.3688314417,150414.9468293813,149811.10910817303,149399.77960977572,149040.6423002802,148574.99576707926,147872.81764777793,146899.67175300166,145684.44180191788,144357.84746691855,142970.49297072183,141565.5425302181,140226.34219697202,138888.08836705904,137619.09412602338,136323.04468705115,135069.1161191944,133816.76047734285,132684.71954409042,131641.5012358654,130820.7174772257,130203.72056463941,129850.01286011393,129669.20993683934,129586.79624926846,129615.4156444531,129737.2115885133,129932.03756700947,130295.1528573518,130765.25023644527,131402.2442226309,132041.18480884066,132609.33738820627,133213.7486883287,133963.11528605063,135024.28830671086,136438.57873354806,138056.0800375738,139707.3543022907,141392.43595123166,143128.00108850785,145085.5587844934,147003.80744232246,148846.46423161484,150605.7327395643,152315.44741460014,154120.54397919108,155714.8757044426,157341.5294119634,158889.82808761904,160558.40046701898,162123.22813315014,163516.73995606104,164891.2144897861,166030.24257954294,167203.7180795757,168202.2905054166,169240.21990011542,170111.2728127273,171199.8133114965,172490.58953523004,173899.84689731707,175134.94546554473,176225.47329284155,177320.7350845076,178561.32717924914,179833.35211857528,181283.6961700399,182819.13057504303,184489.39586171834,186234.7428758977,187917.64871221888,189480.1236520263,190920.35528762473,192285.5550256348,193540.4824379708,194869.7480602241,196185.1713420281,197591.3723411908,198825.73372443867,200104.6844907365,201541.35652454,203139.55585776316,204602.49084619913,205815.75152814656,206878.83232770566,208068.63915255526,209457.64846538357,210933.3910869021,212225.88965815716,213558.84254115928,214825.26582896747,216255.0833949937,217639.95440294364,219125.0418689874,220653.3355168718,222253.37700683987,223676.49889617623,224926.36422810692,226183.6321986376,227429.63697594762,228721.89556491422,229810.46159778515,231221.5999116709,232600.1264498035,233999.97382573853,235151.97213367172,236375.26524244217,237697.31847461686,238890.38625927435,239960.94723403687,240684.8732145922,241207.59271345646,241488.54032785454,241895.57534932252,242421.87760454192,243139.64386367975,243853.19086748295,244798.76794632303,246092.09827254864,247686.0208187002,249617.12209450177,251436.47317358138,253034.91613443298,254007.18244982456,254275.3171291557,254409.7683622858,254984.0554599803,256567.10066194032,259106.0733175566,262110.48518263074,265637.97932700627,269144.0046254822,272772.6828109564,276387.8637455127,280250.9803004366,284546.97173,289745.80520017416,296110.5041827431,302628.26003504737,308426.72793808865,313125.1292352523,317751.1180436532,322926.0841052982,328519.92896529427,335542.14238873014,343709.85739257204,353350.3822088437,363488.2904356623,373204.3737235863,381840.77452071494,387700.67024032696,390666.72856123024,391045.9950235353,390561.37121983105,389851.79804018745,389002.2502097338,387648.9360749747,386502.9849174018,386036.8969722404,386484.0732745906,387542.1447352439,389224.8599946701,390936.13994144433,392632.0005267171,393811.37367794616,394879.97131335695,395816.9017322189,396653.0894979729,397362.32305124897,398093.7117680588,398962.2645746492,399645.9497832505,399771.1186548059,398981.0403968501,397919.0271438998,396897.6906978798,396037.06253213924,395083.28119760874,393875.28813049913,392774.3647593323,391824.33132613293,390739.669757874,389034.6397130469,386860.80909250304,384388.941916155,381784.99207323993,379013.67907081527,376534.7966737758,374761.1015798946,373612.3810005805,372929.8152655706,372577.23005604814,372572.37742141675,372754.51059377246
43,3,New York,state,,150045.9773378864,150580.28840891892,151094.64898068097,152200.89874293044,153345.47179757457,154583.07179870576,155695.66980615,156669.56033704206,157534.95559833682,158462.545465844,159598.9068294034,160846.27257337648,162042.68153610118,163038.41090198327,163936.49297388634,164874.1271331569,165909.6558984054,167052.6305799974,168252.58363527604,169512.17288618293,170744.1061675871,172040.7599153395,173398.1338338896,174839.3959559841,176262.37761949407,177554.23879414643,178649.859612146,179729.8898025476,180881.20953033763,182218.07058567167,183654.09487401365,185257.58374258122,186909.69282908502,188556.85799140623,190157.3980115717,191814.76064279545,193433.61437270764,195008.5765671504,196689.31116053634,198345.31825362565,200039.99350726427,201720.66333845872,203483.75600021976,205485.38099957086,207652.56610304242,209882.91185675922,211833.29925513023,213582.58403698917,215285.35896931612,216899.0582089003,218251.68802796685,219595.92921310652,221178.0913100775,223130.10371976104,225325.31999904235,227583.63014073312,229961.29444453237,232297.72960314978,234665.12853936295,236927.72485032518,239084.61078654518,241185.97295908994,243119.4525569045,245160.03039642193,247326.87190362904,249565.8381549844,251921.86604904805,254384.86125708625,256970.8127525408,259602.31779225366,261981.11118902653,264351.5017743635,266423.46572467755,268318.7758040512,269883.61676661245,271242.7922763036,272526.6562964643,273852.63592448836,275093.7578674752,276204.1108665021,276921.45506540214,277448.47696402663,277753.2449038139,278077.15148310777,278347.39353374665,278567.6554903989,278859.6543621337,278979.0572763304,279207.91274625505,279242.9021875328,279298.73937294306,279375.95017521153,279381.86380523077,279584.59998111514,279788.7710777112,279899.65432449477,279968.22588373284,279831.221820763,279674.98897626356,279319.3220270856,278724.6160801791,277912.8655302239,276837.10565292876,275673.5665091548,274373.11941397935,272810.29157672945,271099.3937418585,269458.8445064448,267941.3727982798,266635.5266838253,265477.9793712849,264492.204229635,263586.1491528522,262602.1984863558,261582.41251942283,260481.60470095233,259554.42470488037,258837.00581220197,258378.53619280772,258070.94398609642,257846.61230844795,257828.3454424564,257905.86381904417,258294.63721005127,258710.4026731589,259266.48083595835,259622.39941440953,259536.3531599867,258998.16806574434,258025.53633111808,257007.8016457345,255976.5526586133,255249.08129179722,254690.9968738157,254347.6026776044,253886.07130261709,253391.23020431623,252653.78972121674,251932.34951449942,251227.79808697174,250584.71010592664,249944.37834047814,249247.33593107527,248657.90163088648,248139.2762275934,247933.3821450865,248121.09763147603,248512.84188427826,249001.49292654288,249359.65187391313,249692.13881490438,249703.48359638467,249730.29077704807,249570.0805311775,249555.0169763438,249529.50749296581,249929.11661612336,250593.72750762655,251376.39718095455,252115.4191785213,252952.2525367974,254114.8528403764,255273.31811475658,256313.67155823627,257065.86665633763,257864.30060253025,258525.91390691148,258972.77729596803,259356.7448723437,259882.77022957607,260848.65108844728,261972.92800941365,263309.47823983605,264231.39011462446,264990.13455940824,265441.29130688915,266046.6842440799,266516.18204691546,267161.05804899614,267711.3947173222,268123.63323184266,268366.6531523267,268613.41460692155,269061.25340365426,269865.45316533925,270746.88543156575,271844.15854882024,273160.3677862774,274901.084559055,276783.7020208744,278322.13382950175,279568.9373842578,280451.1586099638,281140.37248130544,281452.3158481416,282009.79785535444,282865.0959501432,284191.54618413467,285282.00986119726,286062.4035634147,286662.9497458274,287499.1548375901,288791.0536662789,290575.1234353292,292210.6149706764,293937.0672209871,295460.9398541404,297514.22880306613,299167.90493153856,300620.04366393405,301691.1188362887,303016.98648378067,304363.01556110266,306045.10638135386,307409.25257816265,308931.92887246446,310307.4139175527,311409.13310469367,312844.45753266336,314449.278981162,316784.21105603845,318891.34788221435,321270.6054270316,323590.9257316632,325971.2503071138,327547.92846393475,328669.4596303585,329327.4225583339,330397.4489313638,331904.65291483345,333538.6045600485,334913.2381890111,335698.56178553245,336656.9664074495,337634.11218918266,338803.1598837017,339442.23296425235,340162.8190837772,341601.9373111416,343432.3667933925,345688.72630345525,347408.9129920101,348992.18320993433,350307.23845821485,351451.3698534013,352069.87850899575,352245.0555019411,352646.7171062103,354671.3124981642,357989.83222552016,362375.48330333916,367213.0594872485,371792.401431753,376571.02367338137,381036.1086407189,385184.7067764185,389332.05473447824,393216.4041890301,396648.16737448797,398740.3479674801,399774.64826933766,401268.8611862408,403515.25835491536,406170.56862296973,409298.50825323677,413090.6006297618,418151.6944103463,423330.1427962175,428056.5725799705,432578.9191304559,435629.24398403405,436542.96378311113,434995.8525241798,433191.57155424875,431656.8826511866,430095.61658168415,428461.5282682525,427103.9322022809,427196.83647309034,428668.5104173867,431077.132033223,433908.00414417684,436909.773892622,439960.5100409828,442549.41653982544,444384.65571357287,445917.27142931294,447595.59012945805,449374.36729686824,451571.09838553146,454526.41197740403,458138.83673364617,461459.1904788216,464129.0359816742,466625.1791771177,469679.43618049443,472502.97148658714,474888.21022657957,476694.41854130547,478424.91928300314,479538.35817552154,480700.7727023357,481591.7535516997,482939.0021133029,484178.09146486066,485728.42234856373,487612.1246352445,489249.72203347465,491040.96782123233,492993.346515223,495351.9612896253,497713.2919982774,499798.46525825444,502162.1463310159
